frame.go_id	frame.Evidance	frame.gene_id
GO:0005515	ISA	Potri.018G148100
GO:0006364	ISA	Potri.018G148100
GO:0032040	ISA	Potri.018G148100
GO:0016787	ISA	Potri.010G122100
GO:0043531	ISA	Potri.005G034900
GO:0005524	ISA	Potri.005G034900
GO:0006915	ISA	Potri.005G034900
GO:0004672	ISA	Potri.019G001800
GO:0005524	ISA	Potri.019G001800
GO:0006468	ISA	Potri.019G001800
GO:0005515	ISA	Potri.019G001800
GO:0006952	ISA	Potri.010G000400
GO:0009607	ISA	Potri.010G000400
GO:0005506	ISA	Potri.011G099100
GO:0009055	ISA	Potri.011G099100
GO:0016705	ISA	Potri.011G099100
GO:0020037	ISA	Potri.011G099100
GO:0055114	ISA	Potri.011G099100
GO:0016746	ISA	Potri.010G080400
GO:0009058	ISA	Potri.010G080400
GO:0016747	ISA	Potri.010G080400
GO:0006633	ISA	Potri.010G080400
GO:0016020	ISA	Potri.010G080400
GO:0008610	ISA	Potri.010G080400
GO:0004315	ISA	Potri.010G080400
GO:0043531	ISA	Potri.T001900
GO:0005524	ISA	Potri.T001900
GO:0006915	ISA	Potri.T001900
GO:0005506	ISA	Potri.006G226700
GO:0009055	ISA	Potri.006G226700
GO:0016705	ISA	Potri.006G226700
GO:0020037	ISA	Potri.006G226700
GO:0055114	ISA	Potri.006G226700
GO:0016209	ISA	Potri.016G072100
GO:0016491	ISA	Potri.016G072100
GO:0055114	ISA	Potri.016G072100
GO:0051920	ISA	Potri.016G072100
GO:0004867	ISA	Potri.010G075200
GO:0009611	ISA	Potri.010G075200
GO:0031072	ISA	Potri.008G194000
GO:0051082	ISA	Potri.008G194000
GO:0006457	ISA	Potri.008G194000
GO:0003824	ISA	Potri.012G094900
GO:0008152	ISA	Potri.012G094900
GO:0005515	ISA	Potri.017G033900
GO:0043531	ISA	Potri.017G033900
GO:0003677	ISA	Potri.017G033900
GO:0005524	ISA	Potri.017G033900
GO:0006915	ISA	Potri.017G033900
GO:0004190	ISA	Potri.018G014800
GO:0006508	ISA	Potri.018G014800
GO:0005515	ISA	Potri.001G202100
GO:0004672	ISA	Potri.006G114400
GO:0005524	ISA	Potri.006G114400
GO:0006468	ISA	Potri.006G114400
GO:0005515	ISA	Potri.006G114400
GO:0003677	ISA	Potri.006G133600
GO:0003899	ISA	Potri.006G133600
GO:0006351	ISA	Potri.006G133600
GO:0016757	ISA	Potri.015G078800
GO:0008152	ISA	Potri.015G078800
GO:0016747	ISA	Potri.001G051900
GO:0008152	ISA	Potri.001G051900
GO:0004420	ISA	Potri.009G169900
GO:0050662	ISA	Potri.009G169900
GO:0015936	ISA	Potri.009G169900
GO:0055114	ISA	Potri.009G169900
GO:0003676	ISA	Potri.001G236900
GO:0004329	ISA	Potri.003G215100
GO:0005524	ISA	Potri.003G215100
GO:0009396	ISA	Potri.003G215100
GO:0003735	ISA	Potri.011G092800
GO:0006412	ISA	Potri.011G092800
GO:0005622	ISA	Potri.011G092800
GO:0005840	ISA	Potri.011G092800
GO:0003725	ISA	Potri.T070600
GO:0005622	ISA	Potri.T070600
GO:0003676	ISA	Potri.T042300
GO:0004386	ISA	Potri.T042300
GO:0005524	ISA	Potri.T042300
GO:0016788	ISA	Potri.016G115800
GO:0006629	ISA	Potri.016G115800
GO:0006511	ISA	Potri.017G148100
GO:0007275	ISA	Potri.017G148100
GO:0005634	ISA	Potri.017G148100
GO:0004176	ISA	Potri.T147100
GO:0004252	ISA	Potri.T147100
GO:0006508	ISA	Potri.T147100
GO:0004672	ISA	Potri.016G048700
GO:0005524	ISA	Potri.016G048700
GO:0006468	ISA	Potri.016G048700
GO:0009055	ISA	Potri.016G067700
GO:0015035	ISA	Potri.016G067700
GO:0045454	ISA	Potri.016G067700
GO:0005089	ISA	Potri.003G052600
GO:0005515	ISA	Potri.005G097300
GO:0031072	ISA	Potri.014G122300
GO:0005515	ISA	Potri.014G122300
GO:0016491	ISA	Potri.T093400
GO:0055114	ISA	Potri.T093400
GO:0010181	ISA	Potri.T093400
GO:0004553	ISA	Potri.001G227500
GO:0005975	ISA	Potri.001G227500
GO:0003723	ISA	Potri.014G074400
GO:0019867	ISA	Potri.003G204900
GO:0005515	ISA	Potri.014G052600
GO:0016070	ISA	Potri.014G052600
GO:0016760	ISA	Potri.004G208800
GO:0030244	ISA	Potri.004G208800
GO:0016020	ISA	Potri.004G208800
GO:0004650	ISA	Potri.010G044000
GO:0005975	ISA	Potri.010G044000
GO:0034227	ISA	Potri.014G078200
GO:0005737	ISA	Potri.014G078200
GO:0003678	ISA	Potri.006G227700
GO:0003677	ISA	Potri.004G115600
GO:0005524	ISA	Potri.002G187400
GO:0016887	ISA	Potri.002G187400
GO:0042626	ISA	Potri.002G187400
GO:0006810	ISA	Potri.002G187400
GO:0055085	ISA	Potri.002G187400
GO:0016021	ISA	Potri.002G187400
GO:0016021	ISA	Potri.003G019700
GO:0016790	ISA	Potri.006G155800
GO:0006633	ISA	Potri.006G155800
GO:0016021	ISA	Potri.008G169400
GO:0051287	ISA	Potri.004G145700
GO:0006520	ISA	Potri.004G145700
GO:0055114	ISA	Potri.004G145700
GO:0005737	ISA	Potri.004G145700
GO:0003942	ISA	Potri.004G145700
GO:0046983	ISA	Potri.004G145700
GO:0008652	ISA	Potri.004G145700
GO:0016620	ISA	Potri.004G145700
GO:0004672	ISA	Potri.002G158400
GO:0005524	ISA	Potri.002G158400
GO:0006468	ISA	Potri.002G158400
GO:0000156	ISA	Potri.014G164700
GO:0000160	ISA	Potri.014G164700
GO:0006355	ISA	Potri.014G164700
GO:0000155	ISA	Potri.014G164700
GO:0007165	ISA	Potri.014G164700
GO:0016020	ISA	Potri.014G164700
GO:0005524	ISA	Potri.014G164700
GO:0003735	ISA	Potri.001G069100
GO:0006412	ISA	Potri.001G069100
GO:0005622	ISA	Potri.001G069100
GO:0005840	ISA	Potri.001G069100
GO:0005524	ISA	Potri.015G100900
GO:0003723	ISA	Potri.007G129600
GO:0004601	ISA	Potri.013G154400
GO:0020037	ISA	Potri.013G154400
GO:0006979	ISA	Potri.013G154400
GO:0055114	ISA	Potri.013G154400
GO:0005215	ISA	Potri.003G104000
GO:0006810	ISA	Potri.003G104000
GO:0055085	ISA	Potri.003G104000
GO:0016020	ISA	Potri.003G104000
GO:0019538	ISA	Potri.010G241600
GO:0000166	ISA	Potri.001G289000
GO:0004812	ISA	Potri.001G289000
GO:0005524	ISA	Potri.001G289000
GO:0006418	ISA	Potri.001G289000
GO:0005737	ISA	Potri.001G289000
GO:0003676	ISA	Potri.001G289000
GO:0006412	ISA	Potri.001G289000
GO:0016874	ISA	Potri.001G289000
GO:0005515	ISA	Potri.003G143000
GO:0016020	ISA	Potri.019G070400
GO:0004672	ISA	Potri.002G258200
GO:0005524	ISA	Potri.002G258200
GO:0006468	ISA	Potri.002G258200
GO:0005515	ISA	Potri.002G258200
GO:0005515	ISA	Potri.015G013800
GO:0003924	ISA	Potri.004G226400
GO:0005525	ISA	Potri.004G226400
GO:0007264	ISA	Potri.004G226400
GO:0005622	ISA	Potri.004G226400
GO:0016491	ISA	Potri.001G000600
GO:0055114	ISA	Potri.001G000600
GO:0005507	ISA	Potri.001G000600
GO:0003677	ISA	Potri.008G080000
GO:0006355	ISA	Potri.008G080000
GO:0003824	ISA	Potri.003G154500
GO:0008152	ISA	Potri.003G154500
GO:0004672	ISA	Potri.004G025500
GO:0005524	ISA	Potri.004G025500
GO:0006468	ISA	Potri.004G025500
GO:0004857	ISA	Potri.003G113700
GO:0030599	ISA	Potri.003G113700
GO:0008219	ISA	Potri.005G099200
GO:0016021	ISA	Potri.005G099200
GO:0006355	ISA	Potri.006G102600
GO:0030528	ISA	Potri.006G102600
GO:0005524	ISA	Potri.012G033400
GO:0016887	ISA	Potri.012G033400
GO:0042626	ISA	Potri.012G033400
GO:0006810	ISA	Potri.012G033400
GO:0055085	ISA	Potri.012G033400
GO:0016021	ISA	Potri.012G033400
GO:0003700	ISA	Potri.019G036100
GO:0006355	ISA	Potri.019G036100
GO:0005515	ISA	Potri.017G138100
GO:0043531	ISA	Potri.017G138100
GO:0005524	ISA	Potri.017G138100
GO:0006915	ISA	Potri.017G138100
GO:0004672	ISA	Potri.017G118100
GO:0005524	ISA	Potri.017G118100
GO:0006468	ISA	Potri.017G118100
GO:0016491	ISA	Potri.007G052600
GO:0016706	ISA	Potri.007G052600
GO:0055114	ISA	Potri.007G052600
GO:0016817	ISA	Potri.012G116000
GO:0005515	ISA	Potri.005G026600
GO:0005515	ISA	Potri.016G023200
GO:0000045	ISA	Potri.001G169700
GO:0005737	ISA	Potri.001G169700
GO:0031072	ISA	Potri.002G000300
GO:0003676	ISA	Potri.008G056600
GO:0016021	ISA	Potri.001G209400
GO:0004252	ISA	Potri.008G079900
GO:0006508	ISA	Potri.008G079900
GO:0000287	ISA	Potri.019G046200
GO:0010333	ISA	Potri.019G046200
GO:0016829	ISA	Potri.019G046200
GO:0006810	ISA	Potri.001G210900
GO:0016021	ISA	Potri.001G210900
GO:0005215	ISA	Potri.008G061100
GO:0006857	ISA	Potri.008G061100
GO:0016020	ISA	Potri.008G061100
GO:0003700	ISA	Potri.008G076400
GO:0006355	ISA	Potri.008G076400
GO:0006352	ISA	Potri.001G168300
GO:0016491	ISA	Potri.009G158200
GO:0008152	ISA	Potri.009G158200
GO:0005515	ISA	Potri.T086100
GO:0005215	ISA	Potri.013G106700
GO:0006857	ISA	Potri.013G106700
GO:0016020	ISA	Potri.013G106700
GO:0055085	ISA	Potri.013G106700
GO:0016021	ISA	Potri.013G106700
GO:0016020	ISA	Potri.013G086700
GO:0003725	ISA	Potri.011G049400
GO:0005622	ISA	Potri.011G049400
GO:0005515	ISA	Potri.011G049400
GO:0016491	ISA	Potri.011G164200
GO:0016706	ISA	Potri.011G164200
GO:0055114	ISA	Potri.011G164200
GO:0005515	ISA	Potri.013G060100
GO:0009058	ISA	Potri.001G179000
GO:0004857	ISA	Potri.014G067500
GO:0030599	ISA	Potri.014G067500
GO:0003677	ISA	Potri.002G070700
GO:0008270	ISA	Potri.002G070700
GO:0006355	ISA	Potri.002G070700
GO:0000166	ISA	Potri.017G057700
GO:0004812	ISA	Potri.017G057700
GO:0005524	ISA	Potri.017G057700
GO:0006418	ISA	Potri.017G057700
GO:0005737	ISA	Potri.017G057700
GO:0000049	ISA	Potri.017G057700
GO:0006412	ISA	Potri.017G057700
GO:0003700	ISA	Potri.018G028000
GO:0006355	ISA	Potri.018G028000
GO:0016884	ISA	Potri.008G172700
GO:0016874	ISA	Potri.008G172700
GO:0006412	ISA	Potri.008G172700
GO:0005215	ISA	Potri.002G121000
GO:0006810	ISA	Potri.002G121000
GO:0016020	ISA	Potri.002G121000
GO:0031072	ISA	Potri.001G158200
GO:0055085	ISA	Potri.015G081500
GO:0016021	ISA	Potri.015G081500
GO:0003824	ISA	Potri.013G026100
GO:0050662	ISA	Potri.013G026100
GO:0044237	ISA	Potri.013G026100
GO:0010333	ISA	Potri.011G031800
GO:0016829	ISA	Potri.011G031800
GO:0008152	ISA	Potri.011G031800
GO:0000287	ISA	Potri.011G031800
GO:0016491	ISA	Potri.004G230900
GO:0008152	ISA	Potri.004G230900
GO:0003854	ISA	Potri.004G230900
GO:0016616	ISA	Potri.004G230900
GO:0006694	ISA	Potri.004G230900
GO:0055114	ISA	Potri.004G230900
GO:0003824	ISA	Potri.004G230900
GO:0050662	ISA	Potri.004G230900
GO:0044237	ISA	Potri.004G230900
GO:0009058	ISA	Potri.004G230900
GO:0045156	ISA	Potri.019G013500
GO:0009772	ISA	Potri.019G013500
GO:0019684	ISA	Potri.019G013500
GO:0030077	ISA	Potri.019G013500
GO:0003677	ISA	Potri.018G067100
GO:0003676	ISA	Potri.012G133600
GO:0003735	ISA	Potri.001G424900
GO:0006412	ISA	Potri.001G424900
GO:0005622	ISA	Potri.001G424900
GO:0005840	ISA	Potri.001G424900
GO:0008234	ISA	Potri.004G160300
GO:0006508	ISA	Potri.004G160300
GO:0005507	ISA	Potri.006G259000
GO:0009055	ISA	Potri.006G259000
GO:0007165	ISA	Potri.002G176800
GO:0005622	ISA	Potri.002G176800
GO:0005515	ISA	Potri.002G176800
GO:0016747	ISA	Potri.017G010600
GO:0003723	ISA	Potri.001G347900
GO:0006396	ISA	Potri.001G347900
GO:0000175	ISA	Potri.001G347900
GO:0004654	ISA	Potri.001G347900
GO:0006402	ISA	Potri.001G347900
GO:0031072	ISA	Potri.013G021000
GO:0005515	ISA	Potri.002G137100
GO:0009059	ISA	Potri.001G138100
GO:0030176	ISA	Potri.001G138100
GO:0003676	ISA	Potri.005G234700
GO:0008270	ISA	Potri.005G234700
GO:0045454	ISA	Potri.001G297900
GO:0016020	ISA	Potri.005G020800
GO:0008324	ISA	Potri.016G045200
GO:0006812	ISA	Potri.016G045200
GO:0055085	ISA	Potri.016G045200
GO:0016021	ISA	Potri.016G045200
GO:0005506	ISA	Potri.004G055200
GO:0009055	ISA	Potri.004G055200
GO:0016705	ISA	Potri.004G055200
GO:0020037	ISA	Potri.004G055200
GO:0055114	ISA	Potri.004G055200
GO:0008375	ISA	Potri.006G254800
GO:0016020	ISA	Potri.006G254800
GO:0016491	ISA	Potri.008G167400
GO:0055114	ISA	Potri.008G167400
GO:0003676	ISA	Potri.006G253100
GO:0005524	ISA	Potri.006G253100
GO:0008026	ISA	Potri.006G253100
GO:0004386	ISA	Potri.006G253100
GO:0008171	ISA	Potri.019G093000
GO:0008168	ISA	Potri.019G093000
GO:0046983	ISA	Potri.019G093000
GO:0005515	ISA	Potri.012G049600
GO:0004672	ISA	Potri.007G125400
GO:0005524	ISA	Potri.007G125400
GO:0006468	ISA	Potri.007G125400
GO:0005507	ISA	Potri.001G187700
GO:0009055	ISA	Potri.001G187700
GO:0003677	ISA	Potri.018G032100
GO:0046872	ISA	Potri.001G326100
GO:0030001	ISA	Potri.001G326100
GO:0003676	ISA	Potri.014G097300
GO:0008270	ISA	Potri.014G097300
GO:0003677	ISA	Potri.002G154000
GO:0006355	ISA	Potri.002G154000
GO:0005515	ISA	Potri.002G044800
GO:0004672	ISA	Potri.004G120500
GO:0005524	ISA	Potri.004G120500
GO:0006468	ISA	Potri.004G120500
GO:0005515	ISA	Potri.004G120500
GO:0003677	ISA	Potri.006G230500
GO:0008168	ISA	Potri.011G116100
GO:0008276	ISA	Potri.011G116100
GO:0006479	ISA	Potri.011G116100
GO:0005737	ISA	Potri.011G116100
GO:0006887	ISA	Potri.017G093800
GO:0000145	ISA	Potri.017G093800
GO:0009055	ISA	Potri.003G141800
GO:0015035	ISA	Potri.003G141800
GO:0045454	ISA	Potri.003G141800
GO:0003723	ISA	Potri.006G250300
GO:0003724	ISA	Potri.006G250300
GO:0043531	ISA	Potri.014G002900
GO:0005524	ISA	Potri.014G002900
GO:0006915	ISA	Potri.014G002900
GO:0003677	ISA	Potri.015G016700
GO:0006355	ISA	Potri.015G016700
GO:0004601	ISA	Potri.013G156800
GO:0020037	ISA	Potri.013G156800
GO:0006979	ISA	Potri.013G156800
GO:0055114	ISA	Potri.013G156800
GO:0007010	ISA	Potri.016G056200
GO:0008146	ISA	Potri.011G048200
GO:0007034	ISA	Potri.015G037600
GO:0030904	ISA	Potri.015G037600
GO:0003676	ISA	Potri.017G129900
GO:0003777	ISA	Potri.011G031200
GO:0005524	ISA	Potri.011G031200
GO:0007018	ISA	Potri.011G031200
GO:0005515	ISA	Potri.007G109900
GO:0003700	ISA	Potri.005G053200
GO:0043565	ISA	Potri.005G053200
GO:0046983	ISA	Potri.005G053200
GO:0006355	ISA	Potri.005G053200
GO:0045454	ISA	Potri.014G160000
GO:0004553	ISA	Potri.015G128000
GO:0005975	ISA	Potri.015G128000
GO:0004672	ISA	Potri.003G134000
GO:0005524	ISA	Potri.003G134000
GO:0006468	ISA	Potri.003G134000
GO:0016705	ISA	Potri.006G043100
GO:0016117	ISA	Potri.006G043100
GO:0016491	ISA	Potri.006G043100
GO:0055114	ISA	Potri.006G043100
GO:0008837	ISA	Potri.006G102700
GO:0009089	ISA	Potri.006G102700
GO:0016788	ISA	Potri.017G134400
GO:0006629	ISA	Potri.017G134400
GO:0003700	ISA	Potri.001G002400
GO:0043565	ISA	Potri.001G002400
GO:0006355	ISA	Potri.001G002400
GO:0003723	ISA	Potri.001G126400
GO:0003676	ISA	Potri.001G126400
GO:0008762	ISA	Potri.011G160900
GO:0016491	ISA	Potri.011G160900
GO:0050660	ISA	Potri.011G160900
GO:0055114	ISA	Potri.011G160900
GO:0008168	ISA	Potri.006G060400
GO:0008152	ISA	Potri.006G060400
GO:0004672	ISA	Potri.018G000200
GO:0005524	ISA	Potri.018G000200
GO:0006468	ISA	Potri.018G000200
GO:0004672	ISA	Potri.002G242700
GO:0005524	ISA	Potri.002G242700
GO:0006468	ISA	Potri.002G242700
GO:0008138	ISA	Potri.003G080000
GO:0006470	ISA	Potri.003G080000
GO:0016021	ISA	Potri.013G088000
GO:0051205	ISA	Potri.013G088000
GO:0000079	ISA	Potri.008G150500
GO:0006355	ISA	Potri.008G150500
GO:0019901	ISA	Potri.008G150500
GO:0004650	ISA	Potri.008G188300
GO:0005975	ISA	Potri.008G188300
GO:0003677	ISA	Potri.016G006100
GO:0043565	ISA	Potri.016G006100
GO:0005622	ISA	Potri.016G006100
GO:0015079	ISA	Potri.008G147300
GO:0016020	ISA	Potri.008G147300
GO:0071805	ISA	Potri.008G147300
GO:0004332	ISA	Potri.018G090100
GO:0006096	ISA	Potri.018G090100
GO:0016491	ISA	Potri.001G007100
GO:0055114	ISA	Potri.001G007100
GO:0016706	ISA	Potri.001G007100
GO:0003676	ISA	Potri.008G183000
GO:0005515	ISA	Potri.011G108400
GO:0031072	ISA	Potri.010G018800
GO:0005337	ISA	Potri.004G032500
GO:0006810	ISA	Potri.004G032500
GO:0016021	ISA	Potri.004G032500
GO:0016020	ISA	Potri.004G032500
GO:0005506	ISA	Potri.011G001500
GO:0009055	ISA	Potri.011G001500
GO:0016705	ISA	Potri.011G001500
GO:0020037	ISA	Potri.011G001500
GO:0055114	ISA	Potri.011G001500
GO:0005515	ISA	Potri.006G100700
GO:0003677	ISA	Potri.005G131600
GO:0008270	ISA	Potri.005G131600
GO:0006355	ISA	Potri.005G131600
GO:0003700	ISA	Potri.018G107000
GO:0043565	ISA	Potri.018G107000
GO:0006355	ISA	Potri.018G107000
GO:0016021	ISA	Potri.006G015000
GO:0004665	ISA	Potri.008G074500
GO:0008977	ISA	Potri.008G074500
GO:0006571	ISA	Potri.008G074500
GO:0055114	ISA	Potri.008G074500
GO:0016491	ISA	Potri.008G074500
GO:0003676	ISA	Potri.010G209700
GO:0008270	ISA	Potri.010G209700
GO:0016758	ISA	Potri.004G070700
GO:0008152	ISA	Potri.004G070700
GO:0005515	ISA	Potri.014G194100
GO:0005783	ISA	Potri.014G092400
GO:0016020	ISA	Potri.004G237100
GO:0003935	ISA	Potri.017G050400
GO:0009231	ISA	Potri.017G050400
GO:0008686	ISA	Potri.017G050400
GO:0003677	ISA	Potri.007G096700
GO:0000786	ISA	Potri.007G096700
GO:0006334	ISA	Potri.007G096700
GO:0003677	ISA	Potri.007G010800
GO:0046983	ISA	Potri.007G010800
GO:0003700	ISA	Potri.007G010800
GO:0006355	ISA	Potri.007G010800
GO:0005634	ISA	Potri.007G010800
GO:0043565	ISA	Potri.007G010800
GO:0004672	ISA	Potri.001G386400
GO:0005524	ISA	Potri.001G386400
GO:0006468	ISA	Potri.001G386400
GO:0004806	ISA	Potri.007G044500
GO:0006629	ISA	Potri.007G044500
GO:0005515	ISA	Potri.010G188500
GO:0003735	ISA	Potri.014G128800
GO:0006412	ISA	Potri.014G128800
GO:0005622	ISA	Potri.014G128800
GO:0005840	ISA	Potri.014G128800
GO:0031072	ISA	Potri.001G215800
GO:0004190	ISA	Potri.019G065000
GO:0006508	ISA	Potri.019G065000
GO:0016758	ISA	Potri.017G041900
GO:0008152	ISA	Potri.017G041900
GO:0003677	ISA	Potri.011G047500
GO:0008270	ISA	Potri.011G047500
GO:0006355	ISA	Potri.011G047500
GO:0003735	ISA	Potri.018G113200
GO:0019843	ISA	Potri.018G113200
GO:0006412	ISA	Potri.018G113200
GO:0005840	ISA	Potri.018G113200
GO:0003824	ISA	Potri.008G151700
GO:0008152	ISA	Potri.008G151700
GO:0005524	ISA	Potri.009G119100
GO:0016787	ISA	Potri.014G191600
GO:0005515	ISA	Potri.003G038800
GO:0003677	ISA	Potri.001G224500
GO:0003677	ISA	Potri.001G365800
GO:0003723	ISA	Potri.001G365800
GO:0016209	ISA	Potri.006G133100
GO:0016491	ISA	Potri.006G133100
GO:0055114	ISA	Potri.006G133100
GO:0016747	ISA	Potri.001G447900
GO:0016746	ISA	Potri.004G183300
GO:0008152	ISA	Potri.004G183300
GO:0008415	ISA	Potri.004G183300
GO:0004672	ISA	Potri.018G091200
GO:0005524	ISA	Potri.018G091200
GO:0006468	ISA	Potri.018G091200
GO:0004672	ISA	Potri.006G117200
GO:0005524	ISA	Potri.006G117200
GO:0006468	ISA	Potri.006G117200
GO:0005515	ISA	Potri.006G117200
GO:0004672	ISA	Potri.015G061600
GO:0005524	ISA	Potri.015G061600
GO:0006468	ISA	Potri.015G061600
GO:0005515	ISA	Potri.015G061600
GO:0005515	ISA	Potri.019G021300
GO:0004672	ISA	Potri.009G010400
GO:0005524	ISA	Potri.009G010400
GO:0006468	ISA	Potri.009G010400
GO:0016491	ISA	Potri.005G079400
GO:0055114	ISA	Potri.005G079400
GO:0005507	ISA	Potri.005G079400
GO:0030410	ISA	Potri.T167000
GO:0030418	ISA	Potri.T167000
GO:0005515	ISA	Potri.012G043000
GO:0005216	ISA	Potri.012G043000
GO:0006811	ISA	Potri.012G043000
GO:0055085	ISA	Potri.012G043000
GO:0016020	ISA	Potri.012G043000
GO:0016226	ISA	Potri.001G144500
GO:0016758	ISA	Potri.014G096100
GO:0008152	ISA	Potri.014G096100
GO:0016772	ISA	Potri.009G074700
GO:0016020	ISA	Potri.009G074700
GO:0006355	ISA	Potri.019G079900
GO:0030528	ISA	Potri.019G079900
GO:0016788	ISA	Potri.T143600
GO:0006629	ISA	Potri.T143600
GO:0003700	ISA	Potri.019G073300
GO:0006355	ISA	Potri.019G073300
GO:0046907	ISA	Potri.003G120900
GO:0004222	ISA	Potri.003G077400
GO:0008270	ISA	Potri.003G077400
GO:0006508	ISA	Potri.003G077400
GO:0031012	ISA	Potri.003G077400
GO:0008152	ISA	Potri.003G077400
GO:0043531	ISA	Potri.T037900
GO:0005515	ISA	Potri.T037900
GO:0007165	ISA	Potri.T037900
GO:0005622	ISA	Potri.T037900
GO:0005524	ISA	Potri.T037900
GO:0006915	ISA	Potri.T037900
GO:0004888	ISA	Potri.T037900
GO:0031224	ISA	Potri.T037900
GO:0045087	ISA	Potri.T037900
GO:0006796	ISA	Potri.018G121300
GO:0004672	ISA	Potri.T139500
GO:0005524	ISA	Potri.T139500
GO:0006468	ISA	Potri.T139500
GO:0048544	ISA	Potri.T139500
GO:0005529	ISA	Potri.T139500
GO:0004674	ISA	Potri.T139500
GO:0003676	ISA	Potri.006G031400
GO:0008408	ISA	Potri.006G031400
GO:0006139	ISA	Potri.006G031400
GO:0005622	ISA	Potri.006G031400
GO:0003777	ISA	Potri.004G162800
GO:0005524	ISA	Potri.004G162800
GO:0007018	ISA	Potri.004G162800
GO:0016747	ISA	Potri.018G032700
GO:0009058	ISA	Potri.006G136700
GO:0005985	ISA	Potri.006G136700
GO:0003677	ISA	Potri.004G064300
GO:0046983	ISA	Potri.004G064300
GO:0003700	ISA	Potri.004G064300
GO:0006355	ISA	Potri.004G064300
GO:0005634	ISA	Potri.004G064300
GO:0043565	ISA	Potri.004G064300
GO:0005198	ISA	Potri.010G031600
GO:0015238	ISA	Potri.009G143400
GO:0015297	ISA	Potri.009G143400
GO:0006855	ISA	Potri.009G143400
GO:0055085	ISA	Potri.009G143400
GO:0016020	ISA	Potri.009G143400
GO:0005515	ISA	Potri.004G077300
GO:0005515	ISA	Potri.019G004800
GO:0005215	ISA	Potri.T180400
GO:0006810	ISA	Potri.T180400
GO:0016020	ISA	Potri.T180400
GO:0003735	ISA	Potri.013G138600
GO:0006412	ISA	Potri.013G138600
GO:0005622	ISA	Potri.013G138600
GO:0005840	ISA	Potri.013G138600
GO:0003723	ISA	Potri.013G138600
GO:0015934	ISA	Potri.013G138600
GO:0016740	ISA	Potri.013G138600
GO:0004553	ISA	Potri.007G114300
GO:0005975	ISA	Potri.007G114300
GO:0016787	ISA	Potri.001G098600
GO:0005515	ISA	Potri.005G074400
GO:0016746	ISA	Potri.008G160000
GO:0016747	ISA	Potri.008G160000
GO:0006633	ISA	Potri.008G160000
GO:0016020	ISA	Potri.008G160000
GO:0008610	ISA	Potri.008G160000
GO:0006355	ISA	Potri.T111400
GO:0005515	ISA	Potri.T111400
GO:0046923	ISA	Potri.017G056000
GO:0006621	ISA	Potri.017G056000
GO:0016021	ISA	Potri.017G056000
GO:0008270	ISA	Potri.019G085400
GO:0005622	ISA	Potri.019G085400
GO:0043531	ISA	Potri.017G144300
GO:0005524	ISA	Potri.017G144300
GO:0006915	ISA	Potri.017G144300
GO:0016747	ISA	Potri.018G105500
GO:0043531	ISA	Potri.T160500
GO:0005524	ISA	Potri.T160500
GO:0006915	ISA	Potri.T160500
GO:0003677	ISA	Potri.006G077600
GO:0005634	ISA	Potri.006G077600
GO:0008270	ISA	Potri.006G077600
GO:0005198	ISA	Potri.008G066800
GO:0006886	ISA	Potri.008G066800
GO:0016192	ISA	Potri.008G066800
GO:0030130	ISA	Potri.008G066800
GO:0030132	ISA	Potri.008G066800
GO:0009987	ISA	Potri.013G021400
GO:0016787	ISA	Potri.013G021400
GO:0004672	ISA	Potri.006G213400
GO:0005524	ISA	Potri.006G213400
GO:0006468	ISA	Potri.006G213400
GO:0005524	ISA	Potri.004G101500
GO:0044267	ISA	Potri.004G101500
GO:0006457	ISA	Potri.004G101500
GO:0051082	ISA	Potri.004G101500
GO:0016746	ISA	Potri.012G138800
GO:0009058	ISA	Potri.012G138800
GO:0016747	ISA	Potri.012G138800
GO:0006633	ISA	Potri.012G138800
GO:0016020	ISA	Potri.012G138800
GO:0008610	ISA	Potri.012G138800
GO:0004315	ISA	Potri.012G138800
GO:0008415	ISA	Potri.012G138800
GO:0008171	ISA	Potri.013G122200
GO:0008168	ISA	Potri.013G122200
GO:0046983	ISA	Potri.013G122200
GO:0016787	ISA	Potri.014G168400
GO:0016746	ISA	Potri.014G042200
GO:0008152	ISA	Potri.014G042200
GO:0008415	ISA	Potri.014G042200
